agency_id	user_id	date	amount
6	1000821	2006-11-03	4.88
6	1000822	2006-10-06	7.14
3	1000823	2006-06-17	9.62
2	1000824	2006-06-29	1.96
6	1000825	2006-11-05	7.57
4	1000826	2006-08-18	14.15
2	1000827	2006-10-20	5.10
3	1000828	2006-06-15	8.55
6	1000829	2006-05-15	13.64
5	1000830	2006-07-29	1.85
2	1000831	2006-08-22	10.66
6	1000832	2006-06-04	7.90
5	1000833	2006-07-17	2.58
2	1000834	2006-10-17	3.65
3	1000835	2006-06-22	13.92
2	1000836	2006-05-31	4.09
2	1000837	2006-07-25	14.19
5	1000838	2006-09-30	12.06
2	1000839	2006-08-27	6.13
6	1000840	2006-05-14	5.56
6	1000841	2006-08-02	5.25
2	1000842	2006-08-13	3.17
5	1000843	2006-06-05	13.99
5	1000844	2006-08-14	4.28
4	1000845	2006-11-04	1.23
4	1000846	2006-06-07	5.30
3	1000847	2006-10-16	8.73
2	1000848	2006-11-03	6.02
4	1000849	2006-08-08	13.64
5	1000850	2006-09-24	10.53
2	1000851	2006-08-21	1.77
4	1000852	2006-05-25	4.07
3	1000853	2006-05-16	3.39
6	1000854	2006-08-27	7.17
2	1000855	2006-10-16	4.37
2	1000856	2006-09-24	14.35
6	1000857	2006-06-16	9.28
6	1000858	2006-05-18	13.94
5	1000859	2006-09-27	1.61
4	1000860	2006-07-03	8.37
3	1000861	2006-10-17	10.08
2	1000862	2006-07-15	11.65
6	1000863	2006-10-11	4.92
6	1000864	2006-06-08	4.96
6	1000865	2006-10-20	6.94
6	1000866	2006-09-30	4.77
2	1000867	2006-05-20	4.16
4	1000868	2006-07-15	7.64
5	1000869	2006-10-25	8.64
5	1000870	2006-10-09	12.77
3	1000871	2006-08-18	2.50
4	1000872	2006-07-09	11.52
2	1000873	2006-11-07	1.42
4	1000874	2006-09-14	14.18
5	1000875	2006-08-14	12.85
4	1000876	2006-09-16	8.87
5	1000877	2006-07-02	10.64
5	1000878	2006-07-01	6.79
6	1000879	2006-09-30	14.03
5	1000880	2006-06-25	3.20
2	1000881	2006-06-11	13.93
5	1000882	2006-05-28	13.12
2	1000883	2006-10-26	9.95
4	1000884	2006-07-28	12.00
4	1000885	2006-08-12	13.58
6	1000886	2006-06-15	1.44
5	1000887	2006-05-30	5.00
6	1000888	2006-05-22	6.28
6	1000889	2006-10-25	10.35
4	1000890	2006-09-02	5.94
5	1000891	2006-06-04	10.80
2	1000892	2006-07-29	14.53
6	1000893	2006-07-08	14.87
2	1000894	2006-07-01	12.17
2	1000895	2006-06-13	13.97
4	1000896	2006-11-08	6.42
4	1000897	2006-07-04	13.31
3	1000898	2006-05-28	2.49
2	1000899	2006-06-08	5.60
6	1000900	2006-09-27	11.05
5	1000901	2006-06-05	3.02
4	1000902	2006-10-11	9.66
6	1000903	2006-10-15	12.58
5	1000904	2006-08-26	13.33
6	1000905	2006-07-23	10.34
2	1000906	2006-07-07	6.04
5	1000907	2006-07-27	8.31
2	1000908	2006-10-01	11.23
6	1000909	2006-09-15	1.51
3	1000910	2006-11-04	2.50
6	1000911	2006-11-05	6.16
4	1000912	2006-10-11	14.59
4	1000913	2006-06-03	15.20
2	1000914	2006-09-30	10.40
3	1000915	2006-09-24	5.83
6	1000916	2006-09-28	13.15
6	1000917	2006-05-18	14.45
6	1000918	2006-09-24	9.83
6	1000919	2006-08-12	6.07
6	1000920	2006-09-28	15.98
4	1000921	2006-10-24	5.10
3	1000922	2006-08-05	8.84
2	1000923	2006-10-01	8.35
4	1000924	2006-10-27	14.18
5	1000925	2006-06-04	3.90
5	1000926	2006-10-30	10.10
2	1000927	2006-06-01	12.84
6	1000928	2006-10-01	10.24
4	1000929	2006-08-26	11.79
4	1000930	2006-09-15	14.81
5	1000931	2006-08-24	8.63
4	1000932	2006-06-23	9.52
3	1000933	2006-08-08	7.63
2	1000934	2006-08-27	9.57
4	1000935	2006-07-22	13.48
4	1000936	2006-06-19	4.92
4	1000937	2006-07-24	5.28
6	1000938	2006-09-26	5.31
2	1000939	2006-10-30	7.92
4	1000940	2006-05-21	12.78
3	1000941	2006-06-23	2.32
2	1000942	2006-08-16	6.84
2	1000943	2006-09-16	11.78
4	1000944	2006-06-17	4.43
2	1000945	2006-06-11	14.77
4	1000946	2006-06-02	1.84
6	1000947	2006-08-27	11.44
4	1000948	2006-06-21	14.57
2	1000949	2006-08-29	6.19
6	1000950	2006-10-26	8.96
2	1000951	2006-10-16	7.38
6	1000952	2006-10-05	8.92
2	1000953	2006-05-15	2.02
4	1000954	2006-08-28	1.13
2	1000955	2006-09-30	8.97
3	1000956	2006-07-23	14.04
3	1000957	2006-05-31	1.76
3	1000958	2006-07-19	13.90
4	1000959	2006-09-04	8.03
2	1000960	2006-09-14	5.82
2	1000961	2006-08-27	14.04
3	1000962	2006-10-25	3.46
5	1000963	2006-10-10	3.68
2	1000964	2006-06-02	3.41
3	1000965	2006-06-11	8.82
5	1000966	2006-09-30	4.87
2	1000967	2006-07-04	14.08
5	1000968	2006-08-10	7.12
6	1000969	2006-10-01	12.68
3	1000970	2006-08-14	10.42
6	1000971	2006-09-11	13.58
4	1000972	2006-09-16	3.86
3	1000973	2006-11-04	4.46
3	1000974	2006-09-04	7.80
4	1000975	2006-07-21	10.53
3	1000976	2006-06-01	7.04
2	1000977	2006-10-06	10.47
3	1000978	2006-05-29	15.96
4	1000979	2006-10-31	4.67
5	1000980	2006-06-20	10.27
6	1000981	2006-08-26	11.69
2	1000982	2006-09-28	10.61
3	1000983	2006-06-23	9.59
5	1000984	2006-10-22	6.48
4	1000985	2006-08-11	8.59
4	1000986	2006-10-13	5.19
5	1000987	2006-08-31	14.21
6	1000988	2006-06-24	9.50
3	1000989	2006-08-27	10.81
3	1000990	2006-10-20	5.29
5	1000991	2006-06-25	15.81
3	1000992	2006-07-09	11.25
3	1000993	2006-09-23	9.48
2	1000994	2006-10-01	13.99
2	1000995	2006-10-15	10.01
4	1000996	2006-05-23	10.47
4	1000997	2006-09-18	6.94
4	1000998	2006-07-29	2.60
2	1000999	2006-07-04	6.10
4	1001000	2006-09-11	1.62
4	1001001	2006-09-14	3.47
4	1001002	2006-08-11	14.71
3	1001003	2006-05-16	8.90
2	1001004	2006-08-30	15.12
4	1001005	2006-07-26	5.41
4	1001006	2006-07-08	8.23
2	1001007	2006-07-26	14.14
6	1001008	2006-07-21	5.63
6	1001009	2006-06-13	1.12
4	1001010	2006-08-01	8.38
4	1001011	2006-10-24	12.68
6	1001012	2006-07-23	7.29
6	1001013	2006-06-14	6.51
6	1001014	2006-07-10	9.66
4	1001015	2006-07-31	1.47
5	1001016	2006-09-29	3.20
2	1001017	2006-08-21	14.78
3	1001018	2006-07-05	2.42
4	1001019	2006-11-06	14.79
5	1001020	2006-06-01	11.25
3	1001021	2006-09-02	9.20
6	1001022	2006-08-17	3.41
6	1001023	2006-08-18	7.73
5	1001024	2006-06-27	1.99
4	1001025	2006-06-04	15.59
2	1001026	2006-07-26	10.00
5	1001027	2006-08-27	14.47
4	1001028	2006-08-13	13.81
6	1001029	2006-08-04	8.81
2	1001030	2006-06-21	9.33
2	1001031	2006-09-13	8.12
3	1001032	2006-10-10	9.49
3	1001033	2006-07-09	4.31
3	1001034	2006-05-26	6.87
3	1001035	2006-08-02	12.13
5	1001036	2006-06-01	12.49
4	1001037	2006-08-26	12.23
4	1001038	2006-07-13	5.99
2	1001039	2006-09-17	4.01
3	1001040	2006-05-16	14.01
4	1001041	2006-06-29	2.46
2	1001042	2006-11-09	5.42
5	1001043	2006-09-19	6.66
3	1001044	2006-07-04	13.61
6	1001045	2006-10-19	9.59
4	1001046	2006-07-02	4.06
4	1001047	2006-09-09	6.20
6	1001048	2006-08-08	9.80
5	1001049	2006-06-26	12.63
5	1001050	2006-08-09	2.06
4	1001051	2006-08-15	9.84
6	1001052	2006-10-11	1.83
5	1001053	2006-06-28	10.32
3	1001054	2006-06-03	4.09
2	1001055	2006-10-23	10.90
5	1001056	2006-08-03	8.64
4	1001057	2006-06-26	5.15
6	1001058	2006-10-31	9.15
2	1001059	2006-08-29	7.83
3	1001060	2006-06-24	2.90
6	1001061	2006-06-19	12.39
3	1001062	2006-06-06	9.37
4	1001063	2006-07-24	14.90
6	1001064	2006-06-28	6.92
5	1001065	2006-07-19	1.23
5	1001066	2006-06-29	1.10
3	1001067	2006-10-15	7.25
6	1001068	2006-09-03	3.43
5	1001069	2006-09-12	12.66
5	1001070	2006-09-03	10.52
3	1001071	2006-08-26	4.79
5	1001072	2006-07-20	8.59
2	1001073	2006-06-30	11.20
5	1001074	2006-10-05	5.62
3	1001075	2006-09-08	10.43
5	1001076	2006-07-13	10.42
3	1001077	2006-08-12	12.32
6	1001078	2006-06-30	4.30
2	1001079	2006-06-26	14.38
6	1001080	2006-07-21	4.72
6	1001081	2006-09-03	14.56
3	1001082	2006-06-26	15.95
3	1001083	2006-11-02	5.50
6	1001084	2006-07-10	9.68
6	1001085	2006-08-15	11.22
4	1001086	2006-08-28	11.83
5	1001087	2006-09-14	10.50
6	1001088	2006-10-27	1.24
2	1001089	2006-10-25	2.66
4	1001090	2006-08-19	3.31
2	1001091	2006-07-24	6.27
3	1001092	2006-08-08	10.21
6	1001093	2006-09-01	5.92
6	1001094	2006-05-20	3.64
2	1001095	2006-10-08	9.61
3	1001096	2006-09-09	15.62
5	1001097	2006-10-27	3.16
3	1001098	2006-09-08	14.74
3	1001099	2006-09-13	15.82
4	1001100	2006-08-15	1.92
2	1001101	2006-07-30	11.45
4	1001102	2006-06-10	13.24
5	1001103	2006-07-27	1.47
6	1001104	2006-11-02	3.08
6	1001105	2006-07-05	14.47
4	1001106	2006-08-26	6.64
3	1001107	2006-10-12	10.30
2	1001108	2006-10-05	6.19
6	1001109	2006-06-07	8.50
3	1001110	2006-07-08	9.90
5	1001111	2006-08-13	6.11
4	1001112	2006-06-24	11.50
2	1001113	2006-07-28	2.74
4	1001114	2006-07-03	6.97
4	1001115	2006-07-12	15.59
4	1001116	2006-10-18	8.18
3	1001117	2006-08-07	2.56
5	1001118	2006-06-09	6.84
3	1001119	2006-08-03	7.03
4	1001120	2006-06-03	2.65
5	1001121	2006-10-29	12.59
3	1001122	2006-10-23	15.43
3	1001123	2006-10-01	5.23
5	1001124	2006-06-22	15.94
3	1001125	2006-10-30	4.20
3	1001126	2006-08-23	11.88
3	1001127	2006-09-20	1.40
5	1001128	2006-10-13	15.35
6	1001129	2006-05-15	2.83
4	1001130	2006-08-07	15.56
5	1001131	2006-06-27	1.98
3	1001132	2006-08-19	9.70
6	1001133	2006-05-18	4.50
3	1001134	2006-10-13	9.43
6	1001135	2006-08-24	7.41
6	1001136	2006-06-06	3.61
3	1001137	2006-05-17	7.46
4	1001138	2006-05-14	15.22
5	1001139	2006-07-10	3.75
2	1001140	2006-11-03	15.23
2	1001141	2006-09-11	12.58
2	1001142	2006-10-10	5.40
3	1001143	2006-05-17	9.68
5	1001144	2006-05-17	9.64
6	1001145	2006-09-20	12.24
3	1001146	2006-07-15	13.47
3	1001147	2006-08-30	11.58
5	1001148	2006-08-18	7.20
3	1001149	2006-10-30	2.42
3	1001150	2006-08-15	4.73
2	1001151	2006-09-24	10.84
5	1001152	2006-09-06	3.40
4	1001153	2006-10-20	11.87
4	1001154	2006-10-21	15.62
2	1001155	2006-10-09	8.56
5	1001156	2006-10-30	13.33
3	1001157	2006-08-10	9.51
2	1001158	2006-10-26	15.55
5	1001159	2006-10-22	5.90
6	1001160	2006-06-22	1.22
2	1001161	2006-08-31	7.69
5	1001162	2006-07-14	11.50
2	1001163	2006-10-20	8.14
3	1001164	2006-08-31	6.16
3	1001165	2006-09-29	3.09
6	1001166	2006-11-09	3.87
4	1001167	2006-06-12	5.97
2	1001168	2006-07-27	1.56
4	1001169	2006-10-08	11.42
5	1001170	2006-06-30	2.52
4	1001171	2006-05-17	14.43
2	1001172	2006-06-13	12.92
4	1001173	2006-07-14	13.77
5	1001174	2006-10-08	13.38
3	1001175	2006-09-14	9.45
2	1001176	2006-10-14	1.34
2	1001177	2006-07-11	10.20
5	1001178	2006-06-27	7.37
4	1001179	2006-07-12	9.58
4	1001180	2006-10-17	14.53
2	1001181	2006-07-19	1.67
5	1001182	2006-05-31	6.36
2	1001183	2006-10-26	11.38
2	1001184	2006-10-01	15.67
3	1001185	2006-09-14	14.14
4	1001186	2006-09-17	3.89
6	1001187	2006-11-02	5.00
6	1001188	2006-08-31	2.17
6	1001189	2006-07-06	9.50
5	1001190	2006-05-23	14.07
3	1001191	2006-10-31	6.00
4	1001192	2006-09-27	13.01
5	1001193	2006-07-29	13.07
3	1001194	2006-06-21	5.21
4	1001195	2006-06-21	3.79
4	1001196	2006-06-30	14.57
5	1001197	2006-06-23	10.88
2	1001198	2006-09-03	7.98
5	1001199	2006-05-28	13.02
6	1001200	2006-10-02	11.67
6	1001201	2006-10-09	9.84
2	1001202	2006-08-02	7.40
3	1001203	2006-05-31	5.97
2	1001204	2006-06-28	10.48
4	1001205	2006-09-26	8.48
2	1001206	2006-09-03	1.96
4	1001207	2006-07-13	10.25
4	1001208	2006-08-21	1.69
5	1001209	2006-06-04	13.71
2	1001210	2006-07-14	3.21
3	1001211	2006-09-29	1.73
4	1001212	2006-09-16	9.91
6	1001213	2006-07-07	8.24
2	1001214	2006-06-24	10.32
5	1001215	2006-08-18	3.69
5	1001216	2006-06-22	3.72
2	1001217	2006-07-08	3.39
6	1001218	2006-05-28	12.13
2	1001219	2006-09-10	4.92
4	1001220	2006-06-07	7.79
3	1001221	2006-09-08	4.83
2	1001222	2006-09-08	6.79
6	1001223	2006-09-23	5.61
6	1001224	2006-10-15	9.28
2	1001225	2006-05-14	15.39
2	1001226	2006-05-16	15.82
5	1001227	2006-06-18	10.13
5	1001228	2006-07-10	11.93
6	1001229	2006-06-19	6.14
3	1001230	2006-07-24	5.80
2	1001231	2006-10-08	13.03
3	1001232	2006-08-22	13.05
2	1001233	2006-08-05	5.03
2	1001234	2006-06-23	5.19
2	1001235	2006-06-04	2.06
2	1001236	2006-09-26	1.46
5	1001237	2006-10-26	13.64
2	1001238	2006-10-15	14.36
2	1001239	2006-06-19	11.02
6	1001240	2006-07-26	4.72
5	1001241	2006-05-18	3.91
6	1001242	2006-10-25	5.91
3	1001243	2006-11-05	9.54
2	1001244	2006-07-11	13.97
6	1001245	2006-05-20	2.88
4	1001246	2006-07-11	5.55
3	1001247	2006-09-24	4.64
4	1001248	2006-08-30	13.45
2	1001249	2006-06-25	14.24
2	1001250	2006-05-29	2.81
6	1001251	2006-07-03	9.44
3	1001252	2006-11-06	13.23
4	1001253	2006-10-06	13.71
3	1001254	2006-08-26	13.18
4	1001255	2006-05-16	3.66
6	1001256	2006-08-22	13.61
5	1001257	2006-09-07	12.66
6	1001258	2006-08-02	10.70
5	1001259	2006-07-30	12.74
2	1001260	2006-06-30	5.16
4	1001261	2006-06-12	11.72
5	1001262	2006-08-11	1.35
4	1001263	2006-08-28	1.13
5	1001264	2006-06-18	10.33
6	1001265	2006-10-23	7.84
6	1001266	2006-07-18	14.42
5	1001267	2006-08-26	15.43
4	1001268	2006-08-12	12.65
4	1001269	2006-10-10	8.24
2	1001270	2006-10-25	2.92
5	1001271	2006-10-08	14.94
3	1001272	2006-08-20	7.94
5	1001273	2006-05-21	3.58
3	1001274	2006-05-21	14.49
3	1001275	2006-07-19	11.62
4	1001276	2006-09-19	4.68
2	1001277	2006-10-15	8.91
6	1001278	2006-06-10	11.57
3	1001279	2006-06-23	6.45
5	1001280	2006-07-17	13.44
2	1001281	2006-05-25	6.53
6	1001282	2006-11-03	1.77
2	1001283	2006-07-21	9.74
3	1001284	2006-07-16	7.02
6	1001285	2006-08-11	1.22
3	1001286	2006-06-08	3.82
3	1001287	2006-09-21	1.14
2	1001288	2006-09-21	15.49
3	1001289	2006-09-16	14.95
5	1001290	2006-08-11	9.38
3	1001291	2006-06-04	15.04
5	1001292	2006-10-11	10.92
2	1001293	2006-08-02	5.09
4	1001294	2006-05-15	4.86
6	1001295	2006-06-29	3.65
4	1001296	2006-09-24	12.74
2	1001297	2006-11-09	12.77
3	1001298	2006-08-12	13.92
5	1001299	2006-07-11	3.01
4	1001300	2006-05-22	11.82
4	1001301	2006-05-17	5.90
6	1001302	2006-08-31	5.17
2	1001303	2006-10-08	8.78
4	1001304	2006-08-08	12.76
5	1001305	2006-10-14	11.06
2	1001306	2006-07-18	14.46
2	1001307	2006-07-10	8.42
4	1001308	2006-06-03	3.72
3	1001309	2006-08-05	13.38
2	1001310	2006-10-26	8.89
3	1001311	2006-06-26	9.92
2	1001312	2006-06-29	10.06
6	1001313	2006-10-12	6.79
6	1001314	2006-08-13	7.86
5	1001315	2006-07-06	8.87
4	1001316	2006-08-04	4.03
6	1001317	2006-09-17	10.59
4	1001318	2006-09-16	4.69
5	1001319	2006-08-02	3.32
4	1001320	2006-08-29	8.38
5	1001321	2006-08-29	12.24
6	1001322	2006-05-29	7.40
2	1001323	2006-07-14	14.86
2	1001324	2006-07-16	6.72
5	1001325	2006-11-05	6.31
3	1001326	2006-07-06	10.47
3	1001327	2006-08-15	9.66
6	1001328	2006-06-22	13.41
2	1001329	2006-06-03	11.28
3	1001330	2006-10-06	7.96
6	1001331	2006-06-30	5.01
4	1001332	2006-07-21	9.87
5	1001333	2006-09-09	10.59
5	1001334	2006-08-06	9.38
6	1001335	2006-06-18	8.85
4	1001336	2006-07-07	8.31
2	1001337	2006-08-14	7.69
5	1001338	2006-07-04	11.16
5	1001339	2006-06-11	6.30
5	1001340	2006-09-15	10.45
5	1001341	2006-05-14	2.25
3	1001342	2006-08-24	6.99
6	1001343	2006-06-05	9.88
6	1001344	2006-07-14	9.15
4	1001345	2006-08-29	13.85
3	1001346	2006-08-21	1.64
6	1001347	2006-06-23	13.62
5	1001348	2006-07-23	1.94
4	1001349	2006-06-11	9.09
4	1001350	2006-06-24	7.13
6	1001351	2006-08-18	10.00
3	1001352	2006-06-23	7.46
6	1001353	2006-07-08	12.18
4	1001354	2006-08-07	12.43
4	1001355	2006-05-14	1.74
5	1001356	2006-06-25	10.76
5	1001357	2006-10-01	6.03
2	1001358	2006-10-18	2.71
4	1001359	2006-10-27	1.05
5	1001360	2006-08-27	6.46
5	1001361	2006-08-11	5.46
4	1001362	2006-10-16	6.79
4	1001363	2006-11-06	10.26
6	1001364	2006-08-23	4.71
2	1001365	2006-09-04	13.31
3	1001366	2006-05-30	12.17
6	1001367	2006-07-31	1.04
3	1001368	2006-05-18	6.25
2	1001369	2006-09-16	1.48
2	1001370	2006-06-03	6.85
6	1001371	2006-06-21	3.68
6	1001372	2006-08-25	15.73
4	1001373	2006-06-25	11.97
5	1001374	2006-10-17	2.55
5	1001375	2006-10-19	15.46
3	1001376	2006-08-16	11.67
2	1001377	2006-08-24	6.30
4	1001378	2006-11-03	15.90
6	1001379	2006-08-02	3.98
6	1001380	2006-05-25	15.82
3	1001381	2006-06-14	11.10
2	1001382	2006-06-16	6.16
6	1001383	2006-07-30	1.04
3	1001384	2006-07-18	9.55
3	1001385	2006-08-19	5.23
6	1001386	2006-09-27	5.28
5	1001387	2006-05-20	12.39
4	1001388	2006-06-26	12.98
4	1001389	2006-10-27	11.32
3	1001390	2006-07-04	14.44
4	1001391	2006-06-10	13.53
5	1001392	2006-09-23	4.43
4	1001393	2006-08-09	14.86
4	1001394	2006-07-27	5.11
6	1001395	2006-09-20	5.34
5	1001396	2006-09-08	14.66
3	1001397	2006-06-11	7.05
4	1001398	2006-06-14	5.56
6	1001399	2006-05-27	7.50
3	1001400	2006-08-27	13.87
5	1001401	2006-05-18	9.40
4	1001402	2006-09-08	3.68
3	1001403	2006-07-08	1.45
4	1001404	2006-10-26	13.31
4	1001405	2006-07-16	10.10
4	1001406	2006-09-13	15.19
5	1001407	2006-07-12	7.58
2	1001408	2006-08-18	5.95
4	1001409	2006-09-07	14.22
4	1001410	2006-09-20	5.27
2	1001411	2006-06-11	7.59
5	1001412	2006-09-27	3.31
2	1001413	2006-06-11	5.60
5	1001414	2006-06-28	9.46
4	1001415	2006-08-27	14.81
4	1001416	2006-06-18	7.66
3	1001417	2006-07-07	14.73
3	1001418	2006-06-08	13.14
3	1001419	2006-07-11	11.84
4	1001420	2006-10-29	4.84
2	1001421	2006-07-13	6.65
3	1001422	2006-08-02	3.64
3	1001423	2006-06-03	11.21
2	1001424	2006-10-31	3.46
6	1001425	2006-07-01	8.73
5	1001426	2006-07-29	11.07
4	1001427	2006-06-12	5.08
2	1001428	2006-08-08	13.59
5	1001429	2006-07-24	12.66
3	1001430	2006-09-07	6.10
5	1001431	2006-06-22	2.47
3	1001432	2006-05-14	13.26
3	1001433	2006-11-05	15.80
3	1001434	2006-09-14	10.40
4	1001435	2006-06-25	15.46
2	1001436	2006-07-21	1.16
4	1001437	2006-10-27	2.36
6	1001438	2006-05-20	13.41
6	1001439	2006-06-25	6.12
3	1001440	2006-09-06	8.98
4	1001441	2006-08-04	7.67
3	1001442	2006-08-20	2.62
3	1001443	2006-07-21	1.85
4	1001444	2006-10-01	2.94
6	1001445	2006-07-28	10.96
6	1001446	2006-08-08	9.72
2	1001447	2006-09-07	11.97
5	1001448	2006-08-18	7.76
6	1001449	2006-07-04	14.37
6	1001450	2006-07-11	2.72
5	1001451	2006-10-16	12.80
3	1001452	2006-10-12	10.32
3	1001453	2006-11-09	2.60
3	1001454	2006-05-20	6.60
4	1001455	2006-07-09	2.09
4	1001456	2006-08-05	8.78
2	1001457	2006-08-14	11.42
2	1001458	2006-10-21	13.13
3	1001459	2006-09-01	11.81
4	1001460	2006-09-26	15.43
5	1001461	2006-08-29	2.96
5	1001462	2006-07-24	13.48
6	1001463	2006-07-28	14.67
3	1001464	2006-06-11	13.79
5	1001465	2006-10-18	4.54
4	1001466	2006-10-30	15.02
5	1001467	2006-09-21	8.34
3	1001468	2006-08-30	10.31
2	1001469	2006-08-12	13.60
6	1001470	2006-07-30	8.19
5	1001471	2006-05-26	14.42
5	1001472	2006-08-29	14.23
4	1001473	2006-09-23	14.48
2	1001474	2006-08-30	14.59
6	1001475	2006-08-15	11.00
5	1001476	2006-09-06	12.97
4	1001477	2006-10-02	9.12
2	1001478	2006-07-05	2.65
6	1001479	2006-06-22	12.14
6	1001480	2006-10-16	10.15
2	1001481	2006-08-24	5.54
4	1001482	2006-09-01	5.66
4	1001483	2006-09-10	5.63
3	1001484	2006-10-14	5.72
3	1001485	2006-05-24	14.85
4	1001486	2006-07-12	5.02
6	1001487	2006-05-21	12.12
4	1001488	2006-08-17	7.99
5	1001489	2006-08-12	13.16
4	1001490	2006-05-20	12.43
4	1001491	2006-05-19	15.93
3	1001492	2006-05-19	15.59
4	1001493	2006-06-22	2.77
3	1001494	2006-06-13	11.16
5	1001495	2006-08-15	3.85
3	1001496	2006-09-29	5.55
5	1001497	2006-07-30	12.26
2	1001498	2006-11-01	6.15
4	1001499	2006-07-22	3.33
5	1001500	2006-06-10	3.60
5	1001501	2006-07-08	10.34
2	1001502	2006-10-15	6.65
5	1001503	2006-09-21	13.51
4	1001504	2006-07-29	3.51
6	1001505	2006-07-11	9.81
5	1001506	2006-09-26	8.86
3	1001507	2006-11-06	15.80
3	1001508	2006-07-26	8.42
3	1001509	2006-07-23	7.00
6	1001510	2006-10-12	13.35
4	1001511	2006-10-15	15.98
6	1001512	2006-10-06	8.09
3	1001513	2006-06-06	7.08
3	1001514	2006-06-15	3.84
2	1001515	2006-10-10	6.60
2	1001516	2006-07-08	5.59
5	1001517	2006-07-04	10.74
4	1001518	2006-05-26	9.42
6	1001519	2006-10-05	15.21
6	1001520	2006-08-08	4.62
6	1001521	2006-06-16	9.00
6	1001522	2006-06-29	8.07
6	1001523	2006-07-23	15.32
3	1001524	2006-05-14	6.66
5	1001525	2006-08-27	12.25
5	1001526	2006-05-24	1.49
6	1001527	2006-10-15	13.98
5	1001528	2006-05-14	1.19
4	1001529	2006-07-17	15.23
4	1001530	2006-07-19	5.31
6	1001531	2006-06-02	12.52
6	1001532	2006-07-21	12.02
4	1001533	2006-09-03	12.16
2	1001534	2006-06-01	13.46
4	1001535	2006-10-10	13.54
2	1001536	2006-08-02	15.37
3	1001537	2006-07-24	4.96
3	1001538	2006-10-10	15.63
4	1001539	2006-07-30	13.26
4	1001540	2006-08-27	13.67
6	1001541	2006-07-05	7.45
2	1001542	2006-06-30	3.34
2	1001543	2006-09-13	5.03
5	1001544	2006-08-15	11.00
6	1001545	2006-09-22	9.99
4	1001546	2006-05-24	1.93
3	1001547	2006-08-05	6.72
6	1001548	2006-07-14	7.47
5	1001549	2006-08-04	11.23
4	1001550	2006-10-06	6.57
4	1001551	2006-09-01	6.77
4	1001552	2006-07-15	14.54
6	1001553	2006-09-16	8.18
4	1001554	2006-07-26	2.85
5	1001555	2006-10-30	1.02
2	1001556	2006-09-07	1.04
2	1001557	2006-08-25	1.07
2	1001558	2006-05-31	7.86
3	1001559	2006-08-08	10.50
6	1001560	2006-06-21	8.69
3	1001561	2006-08-29	2.44
3	1001562	2006-06-22	12.91
2	1001563	2006-08-13	11.98
6	1001564	2006-10-09	5.94
3	1001565	2006-07-03	9.64
3	1001566	2006-09-30	12.25
2	1001567	2006-06-01	5.00
3	1001568	2006-05-30	7.56
2	1001569	2006-07-23	13.01
3	1001570	2006-08-20	5.74
4	1001571	2006-06-06	8.92
2	1001572	2006-06-06	13.17
4	1001573	2006-07-11	2.26
2	1001574	2006-07-03	10.92
6	1001575	2006-06-20	12.09
5	1001576	2006-07-31	9.91
4	1001577	2006-08-21	9.46
4	1001578	2006-06-30	9.79
3	1001579	2006-09-17	8.84
5	1001580	2006-10-16	12.79
6	1001581	2006-05-31	10.37
3	1001582	2006-06-29	3.13
6	1001583	2006-08-18	3.22
4	1001584	2006-08-12	2.58
4	1001585	2006-10-03	6.61
3	1001586	2006-10-16	6.99
3	1001587	2006-09-28	6.77
5	1001588	2006-09-12	7.86
6	1001589	2006-09-28	10.95
6	1001590	2006-08-16	6.40
2	1001591	2006-09-12	9.27
3	1001592	2006-07-18	2.56
6	1001593	2006-08-27	2.31
4	1001594	2006-08-21	10.21
4	1001595	2006-09-29	1.36
6	1001596	2006-08-14	3.86
2	1001597	2006-09-28	11.20
4	1001598	2006-08-30	9.76
3	1001599	2006-06-19	12.18
3	1001600	2006-11-08	1.03
2	1001601	2006-06-06	3.68
6	1001602	2006-07-25	3.06
5	1001603	2006-10-27	9.23
6	1001604	2006-11-09	7.77
3	1001605	2006-09-22	9.79
4	1001606	2006-09-13	7.30
6	1001607	2006-10-05	14.28
6	1001608	2006-11-05	12.52
6	1001609	2006-06-25	1.88
5	1001610	2006-09-03	2.25
2	1001611	2006-08-20	10.42
3	1001612	2006-10-15	11.59
6	1001613	2006-06-04	5.21
4	1001614	2006-06-04	8.35
5	1001615	2006-05-15	4.98
6	1001616	2006-10-11	6.97
2	1001617	2006-10-05	4.77
5	1001618	2006-10-31	2.25
4	1001619	2006-06-30	4.77
2	1001620	2006-10-16	1.83
4	1001621	2006-09-05	14.02
3	1001622	2006-06-05	4.60
6	1001623	2006-08-07	9.56
5	1001624	2006-08-30	5.95
2	1001625	2006-05-31	10.55
6	1001626	2006-05-28	9.96
6	1001627	2006-08-14	5.46
6	1001628	2006-09-28	6.11
5	1001629	2006-08-16	1.50
5	1001630	2006-08-02	15.10
3	1001631	2006-09-16	1.38
4	1001632	2006-10-15	2.94
3	1001633	2006-09-05	5.02
6	1001634	2006-06-13	3.50
3	1001635	2006-06-30	6.40
3	1001636	2006-10-13	14.10
6	1001637	2006-05-19	14.75
4	1001638	2006-06-19	15.94
6	1001639	2006-07-13	1.64
3	1001640	2006-08-27	5.46
